
Hello world from worker
{'generation': 99, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 100, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 101, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 102, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 103, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 104, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 105, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 106, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -3.5000000000000018, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 107, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 108, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 109, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 110, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 111, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 112, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -3.5000000000000018, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 113, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 114, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -3.5000000000000018, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 115, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 116, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -3.5000000000000018, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 117, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 118, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 119, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 120, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -3.5000000000000018, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 121, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 122, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 123, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 124, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
{'generation': 125, 'prev_gen_fit_1': -37.33333333333331, 'mut_gen_fit_1': -37.33333333333331, 'prev_gen_fit_2': -37.33333333333331, 'mut_gen_fit_2': -37.33333333333331, 'team_player1and2hofg': -8.199999999999987, 'goal_reaches': 0, 'wall_pass': 0}
